,,,,,,,,e,m,w,e,m,w,e,m,w,e,m,w,e,m,w,m,w,e,m,w,e,m,w,e,m,w
,,,,,,,,8,8,8,15,15,15,26,26,26,27,27,27,36,36,36,41,41,44,44,44,59,59,59,72,72,72
Compound,m/z,Charge,Retention time (min),blank-1,blank-3,blank-4,blank-5,R8-1,R8m-1,R8w-1,R15-1,R15m-1,R15w-1,R26-1,R26m-1,R26w-1,R27-1,R27m-1,R27w-1,R36-2-1,R36-2m-1,R36-2w-1,R41m-1,R41w-1,R44-1,R44m-1,R44w-1,R59-1,R59m-1,R59w-1,R72-1,R72m-1,R72w-1
12.62_299.2957m/z,299.2957170747,1,12.6229,32496.1498613071,996.9101920258,20634.7569726034,17054.5064672427,2069.5961303711,0,2258.8787189174,0,0,6231.8912409521,4600.4183443335,8374.9126610184,3616.3137817383,1447.772098519,1057.8326206871,9072.849511913,859538.82688121,155898.132145425,56760.7926868295,2780.2285821979,6256.7643388226,71415.3467077545,9806.6292788682,2617.2514745014,0,0,647.7878614194,327416.377223386,14257.8420765836,2318.2045898437
14.56_381.2291m/z,381.2291320519,1,14.5579333333,22085.9751197644,13172.3804796525,38516.0625321594,60733.4536163496,1126.5014648437,40757.85532505,32162.6333983393,3048.2253555286,16531.578870485,38054.5420292165,3759.5754979773,33330.5018687873,27960.2719054118,11404.5144653647,31259.4705210269,33520.3078797078,100630.712143007,145527.915122878,36659.1495821977,46067.0300125304,18416.8577474655,6533.0204246936,38184.0421077528,15929.4423677815,23443.0001942314,16633.116065096,36807.6545057971,15034.9503870736,25653.1291314816,26165.77910757
7.48_163.0293m/z,163.029296256,1,7.4816166667,2618.6731567384,664.4098538355,4552.0095348788,327.8224487305,1794348.81683888,265010.859351601,314012.511140572,235605.460808198,35294.1348620849,19795.1235483305,29237.3598527696,557.5408325195,563.1817016602,594736.464080246,80621.9796023113,113722.638450159,693974.915435661,246519.260489884,46464.3226142454,0,1505.863039305,0,76721.0008338774,9594.736285518,1005896.46343995,44802.3815917981,15546.3703477403,130892.988726727,90972.6695322728,61968.8837070361
9.02_406.3048m/z,406.3047830725,1,9.01945,0,1744.6202737751,0,0,1103229.33029222,0,127.6921192081,5192.4417112853,0,398.4460777357,8795.7883882103,12832.8665320132,21451.8198000842,0,3124.5220060072,340.6306135404,0,401.318222287,0,30153.633041105,18702.7338620051,3449.1428658141,0,1585.8473358969,5963.4609375,0,0,0,0,0
7.34_147.1385m/z,147.1385318346,1,7.3388166667,1310.97946167,543.9164748826,0,0,1291090.77279682,290781.035528387,269940.748139505,3471.7995626057,741.1501420944,4272.578817599,16835.8085301318,1111.744140625,0,9261.7457949363,0,0,26382.2595939571,87009.5531866307,58515.8241549072,0,3637.2247608964,14108.4201301799,0,0,1292.6962715733,0,4433.1214599611,1473996.97882553,1058080.07122848,802386.984449317
10.17_355.1527m/z,355.1527016016,1,10.1729166667,99504.3803809425,59403.3233569265,65012.1321498755,58316.5816562967,48287.0391068603,55317.2221912029,47947.6454153774,16730.2300337448,6788.0239018374,51558.0601266059,33870.732745135,85134.4757534556,66601.7429351198,68573.9674492904,76817.7953987549,62575.8843417899,210719.586955406,109628.685370643,69616.7873703399,3481081.38545035,147248.028285473,80234.6771491141,47958.0228836701,39318.7949004525,1299.0592705017,43315.8240981185,28785.928343267,100250.706552802,106553.459993815,58698.8980001764
14.67_559.4273m/z,559.4273144783,1,14.6685,3037.6686847885,2680.9035384404,866.2338123353,4004.904799806,4622.4411825197,1795.0665269422,0,22355.8866891433,3698.8714614154,3433.8509862803,13457.2258102645,3824.924284804,0,3277.0054671482,3171.293680667,91327.1552076555,792.4649785265,0,0,0,0,10233.9753132661,72.0021768253,0,6407.6669238857,0,0,26588.5568451044,8996.7259957511,0
8.82_189.1585m/z,189.1585470657,1,8.8217333333,0,0,1.3791806719,0,16783.8509521485,5075.6485595705,2933.8769899805,0,0,193.1858657827,0,0,0,0,0,66.3472278399,0,0,0,8226.6727534477,19718.3325589388,0,0,0,186655.142304947,110964.660511775,86829.0702275732,0,0,0
12.10_373.2392m/z,373.2391936659,1,12.09555,19265.1450827952,22980.027325061,41164.3450423823,25805.6938948585,0,3172.5176067951,15425.4491357452,28081.5602996381,0,21264.5744103509,35018.7635827467,40984.4279526433,10351.679647146,55481.699634093,21047.376302592,24978.66617825,895436.994578696,35535.0006171713,24888.5613422509,2658.2700166419,18260.0087207262,5326.025676693,3626.0269156421,27772.5681000917,7861.9866579193,4513.7384449733,10401.150992556,13263.5229746627,26658.2076206376,12646.4281549639
3.24_266.2037m/z,266.2036983897,1,3.2415333333,0,168.2702942879,241.4230163082,119.1872628678,4171629.81273273,1904286.55777923,4194198.74341226,1156.1894884009,5986.2712030009,5225.8631753333,3172.4850398983,9443.1201617295,8294.7631663271,0,347.0605832152,0,6.3388307628,2717.9805564771,11984.7586854842,0,5143.5885250927,0,5072.8963109423,0,599.732554694,10002.103840939,1498.035777039,19184.7709306331,12598.8525413439,20956.9306793881
4.97_201.1996m/z,201.1995783764,1,4.96625,0,0,0,1629.1848032298,195069.441654223,111041.809829447,132033.249855633,0,0,0,0,553.3861188346,0,19508.4006668581,15057.1585632752,10117.0497898563,5325.806870888,0,0,506.3561737679,2688.0677490235,0,1007.5504393088,0,27115.8244349005,0,0,35451.5491668687,10226.7761673492,36053.8549778756
5.88_465.1677m/z,465.1677178546,1,5.8779333333,995.0569019885,0,436.5211598437,396.9143166587,92880.0522906991,22202.3810644166,0,7578425.16078838,7640218.301641,2134104.11287211,9181.3093785663,581.9023500185,62.6719007857,3926.1948532377,3432.5723268719,9407.2579633713,15575.6782828514,0,197.7288946001,0,356.2489728969,1360.1454821801,18694.992727441,13216.959479914,139.6415535271,0.2328342449,3409.5240387821,339205.30810546,327555.272517854,38000.8992786743
14.05_427.3182m/z,427.3182378981,1,14.0525333333,14145.2374002257,67041.7016700935,5435.699461386,6196.0870411922,121873.771424621,1944.7013820237,0,781588.166304502,92991.1934326437,15308.7941781858,2044.8480012562,0,20995.0754998068,143995.31642521,10976.304647404,748.9525399885,23742.6256794559,10531.1917471514,7060.3761962003,5923.2798827592,1539.2468574391,233.8483041604,4724.6626405614,848.6894139297,4078.5281008223,4895.0610038259,3752.9191298406,2273.7202398615,6005.5987106722,4963.1444394776
7.00_242.2101m/z,242.2100946319,1,6.9983,0,0,0,0,0,0,0,0,0,0,1095.9526367187,0,0,0,1140.4732666016,0,0,0,0,107045.882568359,135031.537600613,0,0,0,38456.9621760459,33405.7250595033,54966.3038231923,98421.6654003203,0,0
9.31_301.1692m/z,301.1692105602,1,9.3050666667,0,5588.6698781115,319.3702853356,6440.4907386239,0,0,0,0,0,2386.4264523469,0,0,2004.4608233125,0,7526.2200572646,3.557633762,647.285114923,1175.7963326517,3010.0666154424,532006.979742734,6115.3595529736,0,0,1131.8547171369,2258.6745111487,0,0,0,5.8857437875,1703.2547979551
13.01_637.4854m/z,637.4853998356,1,13.0074166667,0,2304.0211745324,0,15764.9585599336,0,0,0,2109617.44576554,222375.3147121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112828.556317239,0,0,0,0,0,0
11.22_478.3517m/z,478.3516702138,1,11.2166333333,1529.4257380424,26790.3133224146,1667.7095835282,9863.9660301128,210528.703148754,107083.408076406,887.003761219,54115.9292052231,47019.2782106684,31.3107164908,1033180.48342323,719360.187954355,9556.4856044642,1199802.23709418,928742.67240068,800.4872326165,3172156.9882971,2451134.00440561,36625.7907332714,58513.7827068275,951.5651245117,150827.376866574,86026.4070400062,1798.4771862053,483939.681115609,468191.705199111,20373.0401924126,2014337.86936503,302588.3377524,13676.6405749588
12.61_281.2818m/z,281.281810695,1,12.6119166667,112464.213104172,5663.1747679866,9196.0981666358,17264.4393204639,14897.3564956144,5170.2297744073,1920.3001664438,0,2317.9795202807,849.901125469,35055.6282632061,26048.5371266192,0,246.6768401661,10476.5618769248,2904.2353860022,1613671.21882224,238970.638391619,73159.0650468276,7173.6814306753,639.082951583,169661.564959515,17549.171032908,2192.9632283282,0,908.6036071777,0,1479593.6521686,221393.510114671,10838.3344578529
6.91_331.1817m/z,331.1816725026,1,6.9104166667,16641.5820588771,22274.1777320077,38863.3309197351,55092.0429140483,72230.3587353032,14563.883005507,24440.4245300682,9249.0828390688,0,96294.2225916312,3456.1438567795,0,5591.1789573708,48870.9118391149,17445.054262167,15311.228876519,866531.512707443,412756.735416269,39930.9707476262,16185.4370196913,10459.7107951304,32830.15354104,8091.556994297,4868.6438123172,0,0,0,40666.4838028228,29025.850665884,27922.3919864153
9.78_496.3838m/z,496.3838085303,1,9.7774333333,826.2249055468,642826.252626362,0,1123278.04229798,1438710.62132332,316177.395509861,20850.3166588319,871733.06296157,473804.866658755,779.4469363675,318886.675967272,0,40998.0367479569,82166.3539951882,352797.453215241,5139.1685385678,661007.100938415,486003.025445924,21787.0140181239,1064191.21484142,55716.7588847271,1821096.01555961,5424997.86396355,16016.2157747413,888827.295701947,699208.197359635,195693.986370142,1838281.54805,409865.345460873,2023.8662779327
5.16_241.0701m/z,241.070148111,1,5.16395,0,0,0,0,0,0,0,0,0,0,1099.7244062498,0,0,781.4783236965,3402.6209146761,277.8665814581,0,0,0,43410.233764648,52558.4522414169,0,1577.3926637312,2299.323177952,0,0,0,0,0,0
9.87_355.1575m/z,355.1574733434,1,9.8653166667,144970.718333439,59730.2182694444,51371.4697604251,58322.8109815379,34.6378973228,10561.9466696321,35404.7516067859,0,0,32058.1927641092,52294.341890711,29337.7436729856,37722.6461828639,81057.0919013307,69889.3424522325,40920.8911669861,66542.4775099325,37632.5820448484,37542.6169519687,9481725.2050781,595786.227033472,25436.4345409853,26464.1770730123,39800.3446387143,3776.6315289125,3318.9232682254,11339.6180388382,77532.7526304893,71451.4477196264,27086.3955390278
1.04_256.9170m/z,256.9169804788,1,1.0445333333,0,0,0,0,0,0,0,0,0,5172.1500610284,0,0,0,0,0,0,230.7712097168,0,1126.6946423192,451.3933069583,604.1220408335,2341.3264086728,852.9343900195,30778.243164063,0,0,0,0,0,0
15.92_653.5784m/z,653.5783560524,1,15.9162833333,0,117695.502856526,0,0,164993.748520906,24996.8731874915,0,0,0,0,387456.503933554,82231.9744224832,71873.541564454,86396.4029630318,0,0,767303.85306739,169573.116657272,137867.464451978,100600.578537816,0,183734.945368546,0,0,278398.313874974,103241.335718763,0,382696.852068705,40569.176851938,0
11.43_189.1860m/z,189.1859686114,1,11.4253833333,0,0,0,0,515811.873535159,128374.250317378,32436.6122436527,0,0,0,0,0,0,9854.1679719785,0,0,0,0,0,120720.071513628,0,0,0,0,38077.8393831293,279.5335548164,569.3033217157,0,0,0
14.01_621.2970m/z,621.297049743,1,14.0052333333,494.9834185685,2868.2205060793,9720.2361776906,18804.8153015464,0,1182.9381793521,0,109579.681058233,1411553.97475396,1446.0883518495,13334.7279629879,0,0,36322.208538642,6982.363955767,5058.4570183274,0,37789.1259667574,0,0,0,93779.4475063236,127773.122416111,69.5248322512,0,7920.6888054178,0,0,377472.195803224,234.1647910256
16.55_815.4429m/z,815.4429010986,1,16.5480833333,0,817643.879819615,1025160.78373382,1521266.40586218,548648.979230282,333587.463765027,374343.043607468,208018.299338794,136251.950501589,393669.610562776,368181.050443376,485973.027591074,132621.29118443,232976.451073757,410533.063805643,208012.366023697,107302.400272411,359282.627536381,237672.732131171,393929.748401772,174404.330154938,165181.387411904,83801.1508436348,197339.320756146,674282.926373667,290489.50341972,315543.87859018,681525.97617839,163679.624156717,501332.126408755
19.77_148.0689m/z,148.068885156,1,19.7703333333,0,20116.8005699424,22189.879551645,15159.7092486353,31401.4069186551,22758.8468017574,19937.0532640479,21598.9505420051,13150.2270507811,16357.5786356135,6866.9651346226,13781.0284423827,25039.4876895927,12455.3484995137,16186.2264357019,20509.488647461,25581.5202636716,17303.1607754452,17769.6826534046,13005.7391064957,18615.4802323846,22875.8405077375,14626.8755829178,14694.521606446,20753.0832519532,23266.5367251237,19952.0866699217,30042.8161161972,13194.1529541019,26583.206381051
15.66_503.0752m/z,503.0751732434,1,15.6635666667,239.1241641845,16989.7372222365,166280.466549797,251034.833651058,4162.6140441894,41685.5977979204,27556.5983066042,1802.5761192358,5032.8427008301,59427.7377013744,0,63838.5017504475,11026.3629150392,0,48406.3637365666,28118.5041524299,3391.8283610553,42601.0107320028,10616.0074157716,60203.4599614546,0,0,4995.3983063553,33342.7561782788,48935.459100296,21470.7713664797,42404.0202686763,7627.4228515623,6084.7949771466,99662.8451766513
4.01_163.8048m/z,163.8047711892,1,4.01055,0,1689.2708690596,0,0,1885.2381092971,14414.9199488239,3623.5963358763,7316.6567275189,1691.0401610282,0,0,0,315.6292419724,0,0,0,0,1626.0683197398,0,1100.4212845999,0,0,2620.3358062856,4860.8999826559,10547.178339271,2969.8266995026,258.4157708792,2617.293626672,1870.2669316385,0
6.21_469.2896m/z,469.2895711267,1,6.2074333333,10094.0994300303,0,0,0,734773.644303309,887068.685473041,961180.553744529,18295.3165463363,34707.4602980883,0,10124.1104904449,4479.575344096,2643.5759172964,5037.0188652373,753.6457535442,4517.7140022032,6283.6507890675,24814.248157185,23887.2455157675,0,0,0,0,0,1497.9798898829,0,0,0,0,0
8.64_263.1959m/z,263.1958692221,1,8.635,0,0,0,0,0,1429.0153198242,6674.3063410838,0,0,0,0,0,1346.3824297001,0,0,0,0,0,0,4084.2238782016,0,0,1834.9063932688,0,188401.602294915,789661.609320951,796009.003961432,0,0,0
8.82_249.2259m/z,249.2259139034,1,8.8217333333,0,0,0,0,0,1222.1741943359,3889.1938582852,0,0,0,0,0,0,5792.4151720165,0,0,0,0,0,0,0,1276.4732489252,0,0,445080.083251955,790894.488769537,745901.020596749,0,0,0
7.99_174.8386m/z,174.8386287155,1,7.9869,1560.8404266767,0,3139.2991857305,2486.3342138877,4742.6153564453,10711.6306471919,3650.6601257927,0,0,0,0,90.8222847356,0,9834.1479086868,0,15795.7073560229,8617.2462736456,0,0,0,0,0,0,0,15935.5405599605,27672.2100299622,9669.9129924558,0,0,0
18.90_108.7775m/z,108.77753588,1,18.9015,1912.9766387443,2422.3615546555,3089.4971337298,2103.5952483334,518.7780365427,1702.5835802868,2990.9076794448,5003.5779624359,2931.8125324459,2942.689034108,1627.8819580079,3770.0712390117,5021.3388226329,6466.2432711457,2523.0216719829,5524.5907724571,1007.0469665527,7355.3938493972,691.0486298927,2504.952578289,454.1809977252,1444.4140109999,5234.0832105475,1784.0320092083,11.548603289,4130.3368860881,2412.644328397,728.5451376513,4408.5633090998,1949.2855045087
8.62_362.2034m/z,362.2034301465,1,8.6240166667,4727.8962105298,757.6209006471,177.1982810508,0,153861.913912641,2945.2361374119,38623.6806167183,20342.4015874284,0,8528.0496087012,999.3561812596,4591.4173923489,4117.9929591125,1444.2357723938,1083.6293267854,3901.8477085383,1249.2066724936,0,0,5619.0758971621,8.3908796191,2449.2465690258,6062.8127701524,16986.45987594,3820820.88786301,44396.6921203133,111505.285578311,32484.9881024029,12101.1712632383,2964.275051023
8.89_501.3394m/z,501.3394074639,1,8.88765,1528.4301961188,323.7535671781,0,0,1495925.75918433,261462.66441666,452870.132589323,107986.82650831,1276.3140049437,877.5522406519,2513.9152835189,1.8112774896,0,701.1812529819,0,0,0,647.886382852,17906.4814810902,168365.834210635,129229.406506394,2246.2580510724,5660.1269078247,13962.7550140528,4875.0939941406,8517.4004559307,0,0,404.2339913819,0
13.06_313.3158m/z,313.3157606451,1,13.06235,40026.1654472331,11100.6607770108,3767.8526230043,852.8774719238,47211.186933964,10697.945678711,3014.3666103665,0,9948.9819358407,4118.8358560345,223875.9608793,919.0153786837,1883.0979267946,2172.1629852143,5057.1146745061,7787.5775480619,76243.4094307351,20089.7445542223,13446.6734700977,0,3.3260256619,11836.4721001469,2684.8622492593,3124.8036245219,0,1144.4943057326,0,117426.294799806,71.7289887971,952.0025520177
14.24_427.3193m/z,427.3192507063,1,14.2420333333,34809.8335660624,3076.323985005,9580.5874015882,25567.3796233407,40100.9644234089,2544.6031377148,803.2593269236,312023.645399003,36242.0931475797,14770.2797841788,3068.1014408754,1964.1250339193,7290.5455836397,203891.266551494,8311.6925539848,6413.97835598,0,7058.5237309619,0,22.2445819787,4934.672266462,3104.3881253255,0,1460.6151793703,3367.1306152343,2022.44966458,3066.8216290147,70281.6852532616,11431.130431667,18651.0055835614
12.03_291.2171m/z,291.2170925117,1,12.0296333333,0,0,725.1750897488,0,4.3415496997,1691.9224823846,0,33426.9193541358,235700.737523849,0,41809.557173097,125035.673307073,10040.1934661865,0,3229.0943450927,0,0.4080092565,0,0.1432796969,3704.1903195993,0,0,15018.3333563449,0,3830.1669639089,0,424.3327636719,696.9340820313,77997.0297251353,0
13.41_225.2419m/z,225.2419284593,1,13.4139,2182.4299316406,0,3060.2214330933,810.5662259621,0,0,0,0,0,0,0,32035.8763658425,0,0,1131.2000956963,695.8660924359,3257.8425292969,124971.971099852,4795.4809570314,3599.9509026453,0,0,1270.8344726563,0,0,0,0,7878.7646548008,5351.2032470701,430.6755371094
7.17_143.7994m/z,143.7993712112,1,7.17405,2458.902166098,2194.6881843451,0,747.329183714,3382.3311017193,4199.5314941406,542.4016411263,0,0,0,16205.5132866724,0,0,797.9349171084,0,0,0,0,1055.9493804327,10430.2426859463,20875.3643285187,0,0,0,2563.2518150804,0,471.5359663212,0,2522.2502473397,631.9697126191
11.10_309.1103m/z,309.1102693197,1,11.0957833333,0,13272.5964758462,16307.6473862283,22557.4587038427,0,0,0,0,0,0,12126.2475188281,13684.1890045391,2338.417125768,0,1769.1744749381,791.9212736257,57662.5648523547,24271.3965308462,3639.3100492538,1937.8024519107,0,828031.331754394,60759.9959008302,402233.155659891,0,0,0,11.1731865248,159.8467053601,0
17.12_652.5668m/z,652.5667726831,1,17.1166666667,0,0,0,0,0,0,0,0,0,0,59671.5737278934,0,0,0,0,0,1682757.65346421,8195.721889633,42983.6806472539,1470.4735107421,0,0,0,0,0,0,0,240488.745746406,49.6906005752,1203.2136840821
9.65_299.1054m/z,299.1054326107,1,9.6456,9011.4553572321,0,353.6932983399,0,0,0,0,0,0,0,175.3321446323,9.1805394615,1505.3190933556,5046.0514967804,3324.9021438815,0,0,0,0,337861.968750002,5.9726505681,0,0,0,0,0,0,0,0,0
4.15_183.1000m/z,183.1000447963,1,4.15335,1521.5758136361,134250.651164057,64717.273782205,20990.3285897442,1860450.14862138,1000574.51420836,1770910.89135366,94666.2965330976,35884.4554709165,33387.2774991111,349164.311878784,425792.415503313,382035.911246928,80667.0862606452,18031.2002904192,22273.2288263463,124005.250225233,28759.5854335133,37798.0155703889,21118.0090332031,18874.9127907094,242053.906381568,50392.2133270707,107658.261289588,72290.9255623394,48023.3988488543,77166.6986960194,156067.744802571,92857.9967063229,83523.3284738038
3.51_104.1515m/z,104.1515193422,1,3.5052166667,0,1434.368057251,5727.3820854921,2809.9440279148,20677.6588884651,18997.361764525,28347.1051025393,56472.9236662992,20505.8710184022,6258.8200988769,36076.3648557172,26703.7789737246,43022.9283652344,669.0746459961,14074.2812358538,0,66940.6767750477,24346.0133026926,25782.7411480373,0,0,54617.8605827186,17260.9418270027,10046.9742744874,7517.2740217068,1562.5202805953,5381.1074523925,74170.5824757866,17013.378796061,43326.4449157719
